id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
@babel/plugin-transform-unicode-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
registry-auth-token,#74b9ff,#74b9ff,#ff4081,1,1,0,6
isexe,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unified,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-syntax-jsx,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-numeric-separator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/eslint-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-spread,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
tr46,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
require-from-string,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docusaurus/plugin-content-pages,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
wrappy,#74b9ff,#74b9ff,#ff4081,1,1,0,6
regjsparser,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-docker,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
watchpack,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eslint-plugin-header,#74b9ff,#74b9ff,#ff4081,1,1,0,6
whatwg-url,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
caniuse-lite,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/utils-validation,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
schema-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
typescript,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
object-keys,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-fullwidth-code-point,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
string-width,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
dagre-d3-es,#e91e63,#74b9ff,#e91e63,1,1,0,10
is-typedarray,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/generator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
d3-time,#74b9ff,#74b9ff,#ff4081,1,1,0,6
nvidia-cuda-nvrtc-cu11,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
@nodelib/fs.walk,#74b9ff,#74b9ff,#ff4081,1,1,0,6
aria-query,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-wsl,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@nicolo-ribaudo/semver-v6,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pypdfium2,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-string,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@svgr/babel-plugin-transform-react-native-svg,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-contour,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-delaunay,#74b9ff,#74b9ff,#ff4081,1,1,0,6
state-toggle,#74b9ff,#74b9ff,#ff4081,1,1,0,6
resolve-from,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
wbuf,#ff4081,#74b9ff,#ff4081,1,1,0,7
open,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-arrayish,#74b9ff,#74b9ff,#ff4081,1,1,0,6
negotiator,#74b9ff,#74b9ff,#ff4081,1,1,0,6
fork-ts-checker-webpack-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
mime-types,#74b9ff,#74b9ff,#ff4081,1,1,0,6
functions-have-names,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ts-dedent,#74b9ff,#74b9ff,#ff4081,1,1,0,6
glob,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
es-to-primitive,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
import-lazy,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-zindex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@algolia/autocomplete-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
totalist,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@humanwhocodes/object-schema,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@jest/types,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
selfsigned,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-react-jsx-development,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
unist-util-remove,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-base16-styling,#ff4081,#74b9ff,#ff4081,1,1,0,8
jsesc,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-typeof-symbol,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-class-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
confusing-browser-globals,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/istanbul-lib-coverage,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
shiki,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-parameters,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
use-composed-ref,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-class-static-block,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
search-insights,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/theme-classic,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/helper-simple-access,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
wikipedia,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
npm-to-yarn,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@jridgewell/resolve-uri,#74b9ff,#74b9ff,#ff4081,1,1,0,6
typedoc,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-environment-visitor,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@xtuc/ieee754,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unicode-match-property-ecmascript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-unicode-property-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
geojson,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@docusaurus/utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
p-locate,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
jest-worker,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-new-target,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@slorber/static-site-generator-webpack-plugin,#e91e63,#74b9ff,#e91e63,1,1,0,10
@docusaurus/theme-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
css-what,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
parseurl,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-remap-async-to-generator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
value-equal,#ff4081,#74b9ff,#ff4081,1,1,0,8
js-tokens,#74b9ff,#74b9ff,#ff4081,1,1,0,6
axios,#74b9ff,#E64A19,#f48fb1,1,1,7,4
postcss-normalize-url,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
csso,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unist-util-visit-parents,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/express-serve-static-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
chokidar,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
eval,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helpers,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
regenerator-runtime,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
get-stream,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
http-proxy-middleware,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ansi-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-geo,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-syntax-top-level-await,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/history,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
deeplake,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
object.entries,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
source-map-js,#ff4081,#74b9ff,#ff4081,1,1,0,8
es-module-lexer,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
renderkid,#74b9ff,#74b9ff,#ff4081,1,1,0,6
error-ex,#74b9ff,#74b9ff,#ff4081,1,1,0,6
global-dirs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-json-view,#ff4081,#74b9ff,#ff4081,1,1,0,7
clean-css,#e91e63,#74b9ff,#e91e63,1,1,0,10
@babel/parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@webassemblyjs/helper-numbers,#ff4081,#74b9ff,#ff4081,1,1,0,8
path-key,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
widest-line,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
json-loader,#ff4081,#74b9ff,#ff4081,1,1,0,7
@svgr/webpack,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-syntax-export-namespace-from,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
stable,#ff4081,#74b9ff,#ff4081,1,1,0,7
merge2,#74b9ff,#74b9ff,#ff4081,1,1,0,6
web-worker,#74b9ff,#74b9ff,#ff4081,1,1,0,6
faye-websocket,#74b9ff,#74b9ff,#ff4081,1,1,0,6
react,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
make-dir,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
body-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
queue-microtask,#74b9ff,#74b9ff,#ff4081,1,1,0,6
available-typed-arrays,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
json-parse-even-better-errors,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
sockjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
unicode-canonical-property-names-ecmascript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
utila,#74b9ff,#74b9ff,#ff4081,1,1,0,7
follow-redirects,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
serve-handler,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/cache-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@svgr/babel-plugin-remove-jsx-attribute,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cytoscape-fcose,#ff4081,#74b9ff,#ff4081,1,1,0,8
@babel/plugin-transform-arrow-functions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
parse5-htmlparser2-tree-adapter,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
http-parser-js,#74b9ff,#74b9ff,#ff4081,1,1,0,6
terser-webpack-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
parent-module,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
prepend-http,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
gensync,#ff4081,#74b9ff,#ff4081,1,1,0,8
eslint-plugin-react,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
dom-serializer,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
depd,#74b9ff,#74b9ff,#ff4081,1,1,0,6
jsonfile,#74b9ff,#74b9ff,#ff4081,1,1,0,6
shallowequal,#74b9ff,#74b9ff,#ff4081,1,1,0,7
mdast-squeeze-paragraphs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
safe-buffer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
lodash,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
camelcase,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
domhandler,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/json5,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-calc,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-hoist-variables,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
get-own-enumerable-property-symbols,#ff4081,#74b9ff,#ff4081,1,1,0,7
is-word-character,#74b9ff,#74b9ff,#ff4081,1,1,0,6
reusify,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-annotate-as-pure,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
has-yarn,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
human-signals,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/types,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-typed-array,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fsevents,#74b9ff,#74b9ff,#ff4081,1,1,0,6
svg-parser,#ff4081,#74b9ff,#ff4081,1,1,0,8
is-number,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-proposal-unicode-property-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
escape-html,#74b9ff,#74b9ff,#ff4081,1,1,0,7
py,#E64A19,#E64A19,#74b9ff,1,1,8,-1
@types/eslint-scope,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jq,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
npm-run-path,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/wasm-opt,#ff4081,#74b9ff,#ff4081,1,1,0,8
eslint,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
p-map,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/transporter,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
destroy,#74b9ff,#74b9ff,#ff4081,1,1,0,6
mdast-util-to-string,#74b9ff,#74b9ff,#ff4081,1,1,0,6
websocket-extensions,#74b9ff,#74b9ff,#ff4081,1,1,0,6
array.prototype.flatmap,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-loader,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
path-exists,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-textarea-autosize,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@types/http-proxy,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
safer-buffer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
nanoid,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-exponentiation-operator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
shebang-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
dompurify,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-yarn-global,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-classes,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
typedarray-to-buffer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unist-util-is,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-normalize-positions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-object-rest-spread,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
htmlparser2,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
is-glob,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
memfs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
readable-stream,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
style-to-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-weakref,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
heap,#ff4081,#74b9ff,#ff4081,1,1,0,8
has,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-split-export-declaration,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
handle-thing,#ff4081,#74b9ff,#ff4081,1,1,0,8
@sideway/address,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
serve-index,#74b9ff,#74b9ff,#ff4081,1,1,0,7
react-loadable-ssr-addon-v5-slorber,#ff4081,#74b9ff,#ff4081,1,1,0,7
hoist-non-react-statics,#ff4081,#74b9ff,#ff4081,1,1,0,7
cheerio,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cssesc,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@babel/helper-string-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
language-tags,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/express,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
requires-port,#74b9ff,#74b9ff,#ff4081,1,1,0,6
lodash.merge,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-reserved-words,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@xtuc/long,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-regenerator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@ampproject/remapping,#74b9ff,#74b9ff,#ff4081,1,1,0,6
shallow-clone,#74b9ff,#74b9ff,#ff4081,1,1,0,7
is-boolean-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@jridgewell/source-map,#74b9ff,#74b9ff,#ff4081,1,1,0,6
minimatch,#74b9ff,#74b9ff,#ff4081,1,1,0,6
inherits,#ff4081,#74b9ff,#ff4081,1,1,0,7
etag,#74b9ff,#74b9ff,#ff4081,1,1,0,7
p-try,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
eslint-plugin-jsx-a11y,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
object.hasown,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
core-util-is,#ff4081,#74b9ff,#ff4081,1,1,0,8
fill-range,#74b9ff,#74b9ff,#ff4081,1,1,0,6
shebang-command,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-merge-longhand,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-private-property-in-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
escape-goat,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
lodash.memoize,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-modules-extract-imports,#ff4081,#74b9ff,#ff4081,1,1,0,7
is-extendable,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unist-util-position,#74b9ff,#74b9ff,#ff4081,1,1,0,6
file-entry-cache,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
regenerate,#74b9ff,#74b9ff,#ff4081,1,1,0,6
prettier,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
lower-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
interpret,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
typed-array-byte-offset,#e91e63,#74b9ff,#e91e63,1,1,0,10
lru-cache,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/template,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
neo4j,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
image-size,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ws,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
is-array-buffer,#e91e63,#74b9ff,#e91e63,1,1,0,10
is-ci,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@mdx-js/mdx,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-normalize-unicode,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-merge-idents,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
asap,#74b9ff,#74b9ff,#ff4081,1,1,0,6
media-typer,#74b9ff,#74b9ff,#ff4081,1,1,0,7
acorn-jsx,#74b9ff,#74b9ff,#ff4081,1,1,0,6
react-router,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@webassemblyjs/wast-printer,#ff4081,#74b9ff,#ff4081,1,1,0,8
cli-table3,#ff4081,#74b9ff,#ff4081,1,1,0,7
@types/react-router-config,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
braces,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-define-polyfill-provider,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
forwarded,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
has-symbols,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
optionator,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-class-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/helper-builder-binary-assignment-operator-visitor,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/node,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
path-to-regexp,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unbox-primitive,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
universalify,#74b9ff,#74b9ff,#ff4081,1,1,0,6
select-hose,#ff4081,#74b9ff,#ff4081,1,1,0,7
extend,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-convert-values,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
bail,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-react-jsx,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
ajv-keywords,#74b9ff,#74b9ff,#ff4081,1,1,0,6
joi,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
pascal-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
setprototypeof,#74b9ff,#74b9ff,#ff4081,1,1,0,6
regexpu-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/plugin-sitemap,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
node-fetch,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
latest-version,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-path,#74b9ff,#74b9ff,#ff4081,1,1,0,6
hast-util-from-parse5,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@sindresorhus/is,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
require-like,#74b9ff,#74b9ff,#ff4081,1,1,0,7
defer-to-connect,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docusaurus/cssnano-preset,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
shell-quote,#e91e63,#74b9ff,#e91e63,1,1,0,10
anymatch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
configstore,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
character-entities,#74b9ff,#74b9ff,#ff4081,1,1,0,6
clsx,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eslint-config-prettier,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
camel-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
html-entities,#74b9ff,#74b9ff,#ff4081,1,1,0,6
address,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
electron-to-chromium,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
delaunator,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
copy-webpack-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
safe-array-concat,#e91e63,#74b9ff,#e91e63,1,1,0,10
postcss-reduce-transforms,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-dotall-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
bibtexparser,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
is-hexadecimal,#74b9ff,#74b9ff,#ff4081,1,1,0,6
string.prototype.trimend,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
regenerate-unicode-properties,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-whitespace-character,#74b9ff,#74b9ff,#ff4081,1,1,0,6
merge-stream,#74b9ff,#74b9ff,#ff4081,1,1,0,6
damerau-levenshtein,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@leichtgewicht/ip-codec,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-discard-comments,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
wildcard,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@mdx-js/react,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-dynamic-import,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
compressible,#74b9ff,#74b9ff,#ff4081,1,1,0,6
utility-types,#74b9ff,#74b9ff,#ff4081,1,1,0,6
sax,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-json-strings,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
regexp.prototype.flags,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fast-glob,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@sinclair/typebox,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/logger-console,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-installed-globally,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
get-intrinsic,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-is,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@colors/colors,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/html-minifier-terser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
mermaid,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
loose-envify,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-root,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
chalk,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/leb128,#ff4081,#74b9ff,#ff4081,1,1,0,8
@babel/plugin-transform-modules-amd,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
object-assign,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-function-name,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fs.realpath,#ff4081,#74b9ff,#ff4081,1,1,0,7
isobject,#74b9ff,#74b9ff,#ff4081,1,1,0,6
mimic-fn,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-minify-selectors,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
use-isomorphic-layout-effect,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-minify-params,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@webassemblyjs/helper-api-error,#ff4081,#74b9ff,#ff4081,1,1,0,8
ee-first,#74b9ff,#74b9ff,#ff4081,1,1,0,7
babel-loader,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-module-transforms,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
dom-converter,#ff4081,#74b9ff,#ff4081,1,1,0,8
stylehacks,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-ordered-values,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
on-finished,#74b9ff,#74b9ff,#ff4081,1,1,0,6
raw-body,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/utf8,#ff4081,#74b9ff,#ff4081,1,1,0,8
domutils,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-negative-zero,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/bonjour,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@algolia/cache-in-memory,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-shape,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/sax,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-unicode-escapes,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
supports-color,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
boxen,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
escalade,#74b9ff,#74b9ff,#ff4081,1,1,0,6
esquery,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
webpack-merge,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-member-expression-literals,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
css-minimizer-webpack-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
